vmax_inner_option,km_inner_option,vmax_outer_option,km_outer_option,ki_option,r2
3.333333333333333,1.1666666666666665,0.8333333333333333,4.0,2.154434690031884,0.045493873378752325
3.333333333333333,1.1666666666666665,0.8333333333333333,4.0,4.641588833612778,0.05164586343433131
3.333333333333333,1.1666666666666665,0.8333333333333333,4.0,10.0,0.054510359484398085
3.333333333333333,1.1666666666666665,1.1666666666666665,2.0,1.0,-3.7580399867469954
3.333333333333333,1.1666666666666665,1.1666666666666665,2.0,2.154434690031884,-3.9526527673053344
3.333333333333333,1.1666666666666665,1.1666666666666665,2.0,4.641588833612778,-4.045818290201269
3.333333333333333,1.1666666666666665,1.1666666666666665,2.0,10.0,-4.089686631167985
3.333333333333333,1.1666666666666665,1.1666666666666665,2.6666666666666665,1.0,-1.8009331703076548
3.333333333333333,1.1666666666666665,1.1666666666666665,2.6666666666666665,2.154434690031884,-1.9592211603950056
3.333333333333333,1.1666666666666665,1.1666666666666665,2.6666666666666665,4.641588833612778,-2.0392581325988672
3.333333333333333,1.1666666666666665,1.1666666666666665,2.6666666666666665,10.0,-2.07401844919529
3.333333333333333,1.1666666666666665,1.1666666666666665,3.333333333333333,1.0,-0.5811810645780995
3.333333333333333,1.1666666666666665,1.1666666666666665,3.333333333333333,2.154434690031884,-0.7045335835238478
3.333333333333333,1.1666666666666665,1.1666666666666665,3.333333333333333,4.641588833612778,-0.7630724803520645
3.333333333333333,1.1666666666666665,1.1666666666666665,3.333333333333333,10.0,-0.7908639912337938
3.333333333333333,1.1666666666666665,1.1666666666666665,4.0,1.0,0.15860364794698523
3.333333333333333,1.1666666666666665,1.1666666666666665,4.0,2.154434690031884,0.07591945626922192
3.333333333333333,1.1666666666666665,1.1666666666666665,4.0,4.641588833612778,0.03415035948244338
3.333333333333333,1.1666666666666665,1.1666666666666665,4.0,10.0,0.014208086416680477
3.333333333333333,1.1666666666666665,1.5,2.0,1.0,-168.89506072394187
3.333333333333333,1.1666666666666665,1.5,2.0,2.154434690031884,-176.47259791856766
3.333333333333333,1.1666666666666665,1.5,2.0,4.641588833612778,-180.08953880458375
3.333333333333333,1.1666666666666665,1.5,2.0,10.0,-181.84396037675123
3.333333333333333,1.1666666666666665,1.5,2.6666666666666665,1.0,-110.92983621988927
3.333333333333333,1.1666666666666665,1.5,2.6666666666666665,2.154434690031884,-117.08852395568825
3.333333333333333,1.1666666666666665,1.5,2.6666666666666665,4.641588833612778,-120.09537544916904
3.333333333333333,1.1666666666666665,1.5,2.6666666666666665,10.0,-121.52457046351488
3.333333333333333,1.1666666666666665,1.5,3.333333333333333,1.0,-74.10008686590895
3.333333333333333,1.1666666666666665,1.5,3.333333333333333,2.154434690031884,-79.10034926392778
3.333333333333333,1.1666666666666665,1.5,3.333333333333333,4.641588833612778,-81.470168682851
3.333333333333333,1.1666666666666665,1.5,3.333333333333333,10.0,-82.60974848087825
3.333333333333333,1.1666666666666665,1.5,4.0,1.0,-50.106738711906786
3.333333333333333,1.1666666666666665,1.5,4.0,2.154434690031884,-53.771582838709946
3.333333333333333,1.1666666666666665,1.5,4.0,4.641588833612778,-55.68356864411835
3.333333333333333,1.1666666666666665,1.5,4.0,10.0,-56.56840091041986
3.333333333333333,1.5,0.5,2.0,1.0,-1.3143508596654452
3.333333333333333,1.5,0.5,2.0,2.154434690031884,-1.3127582244658358
3.333333333333333,1.5,0.5,2.0,4.641588833612778,-1.3120158712056011
3.333333333333333,1.5,0.5,2.0,10.0,-1.3116706252865993
3.333333333333333,1.5,0.5,2.6666666666666665,1.0,-1.352040912812149
3.333333333333333,1.5,0.5,2.6666666666666665,2.154434690031884,-1.3501522135109427
3.333333333333333,1.5,0.5,2.6666666666666665,4.641588833612778,-1.3492709872952107
3.333333333333333,1.5,0.5,2.6666666666666665,10.0,-1.3488609657024777
3.333333333333333,1.5,0.5,3.333333333333333,1.0,-1.3856344584716602
3.333333333333333,1.5,0.5,3.333333333333333,2.154434690031884,-1.3834891587874094
3.333333333333333,1.5,0.5,3.333333333333333,4.641588833612778,-1.3824903258239565
3.333333333333333,1.5,0.5,3.333333333333333,10.0,-1.3820253985254478
3.333333333333333,1.5,0.5,4.0,1.0,-1.417146917875498
3.333333333333333,1.5,0.5,4.0,2.154434690031884,-1.4148493546329757
3.333333333333333,1.5,0.5,4.0,4.641588833612778,-1.4137704363642505
3.333333333333333,1.5,0.5,4.0,10.0,-1.4132661794568024
3.333333333333333,1.5,0.8333333333333333,2.0,1.0,0.21759858030610824
3.333333333333333,1.5,0.8333333333333333,2.0,2.154434690031884,0.22757112255876932
3.333333333333333,1.5,0.8333333333333333,2.0,4.641588833612778,0.23222884969449253
3.333333333333333,1.5,0.8333333333333333,2.0,10.0,0.23439701462583062
3.333333333333333,1.5,0.8333333333333333,2.6666666666666665,1.0,0.07275126187948378
3.333333333333333,1.5,0.8333333333333333,2.6666666666666665,2.154434690031884,0.0848914335967701
3.333333333333333,1.5,0.8333333333333333,2.6666666666666665,4.641588833612778,0.09053200835199937
3.333333333333333,1.5,0.8333333333333333,2.6666666666666665,10.0,0.09316173079488732
3.333333333333333,1.5,0.8333333333333333,3.333333333333333,1.0,-0.06381941795374235
3.333333333333333,1.5,0.8333333333333333,3.333333333333333,2.154434690031884,-0.04860471415443768
3.333333333333333,1.5,0.8333333333333333,3.333333333333333,4.641588833612778,-0.04222231680034416
3.333333333333333,1.5,0.8333333333333333,3.333333333333333,10.0,-0.039247118190685715
3.333333333333333,1.5,0.8333333333333333,4.0,1.0,-0.18495732739141313
3.333333333333333,1.5,0.8333333333333333,4.0,2.154434690031884,-0.1706838329608198
3.333333333333333,1.5,0.8333333333333333,4.0,4.641588833612778,-0.16397455300212882
3.333333333333333,1.5,0.8333333333333333,4.0,10.0,-0.16084198394134974
3.333333333333333,1.5,1.1666666666666665,2.0,1.0,-1.1167636507644745
3.333333333333333,1.5,1.1666666666666665,2.0,2.154434690031884,-1.2422291354536146
3.333333333333333,1.5,1.1666666666666665,2.0,4.641588833612778,-1.3031379087111334
3.333333333333333,1.5,1.1666666666666665,2.0,10.0,-1.3317560893373876
3.333333333333333,1.5,1.1666666666666665,2.6666666666666665,1.0,-0.10645728242058827
3.333333333333333,1.5,1.1666666666666665,2.6666666666666665,2.154434690031884,-0.2028754654893219
3.333333333333333,1.5,1.1666666666666665,2.6666666666666665,4.641588833612778,-0.25016457005505766
3.333333333333333,1.5,1.1666666666666665,2.6666666666666665,10.0,-0.2726780068662962
3.333333333333333,1.5,1.1666666666666665,3.333333333333333,1.0,0.4773496023236118
3.333333333333333,1.5,1.1666666666666665,3.333333333333333,2.154434690031884,0.4107572179473288
3.333333333333333,1.5,1.1666666666666665,3.333333333333333,4.641588833612778,0.37723846718429865
3.333333333333333,1.5,1.1666666666666665,3.333333333333333,10.0,0.36121332123001504
3.333333333333333,1.5,1.1666666666666665,4.0,1.0,0.7959940777490517
3.333333333333333,1.5,1.1666666666666665,4.0,2.154434690031884,0.7560974916596372
3.333333333333333,1.5,1.1666666666666665,4.0,4.641588833612778,0.7352372781232897
3.333333333333333,1.5,1.1666666666666665,4.0,10.0,0.7251022916181156
3.333333333333333,1.5,1.5,2.0,1.0,-97.45001076130806
3.333333333333333,1.5,1.5,2.0,2.154434690031884,-102.90888152081494
3.333333333333333,1.5,1.5,2.0,4.641588833612778,-105.57558206164582
3.333333333333333,1.5,1.5,2.0,10.0,-106.84346636493835
3.333333333333333,1.5,1.5,2.6666666666666665,1.0,-63.258958152754545
3.333333333333333,1.5,1.5,2.6666666666666665,2.154434690031884,-67.69492977589596
3.333333333333333,1.5,1.5,2.6666666666666665,4.641588833612778,-69.88560002562794
3.333333333333333,1.5,1.5,2.6666666666666665,10.0,-70.93241783213479
3.333333333333333,1.5,1.5,3.333333333333333,1.0,-41.57813324363424
3.333333333333333,1.5,1.5,3.333333333333333,2.154434690031884,-45.051310033671044
3.333333333333333,1.5,1.5,3.333333333333333,4.641588833612778,-46.782350525084084
3.333333333333333,1.5,1.5,3.333333333333333,10.0,-47.61326352875382
3.333333333333333,1.5,1.5,4.0,1.0,-27.501732462024727
3.333333333333333,1.5,1.5,4.0,2.154434690031884,-30.168822183228414
3.333333333333333,1.5,1.5,4.0,4.641588833612778,-31.50895224685206
3.333333333333333,1.5,1.5,4.0,10.0,-32.15473827668395
4.0,0.5,0.5,2.0,1.0,-1.0760480376802208
4.0,0.5,0.5,2.0,2.154434690031884,-1.0751739054005727
4.0,0.5,0.5,2.0,4.641588833612778,-1.0747675225298479
4.0,0.5,0.5,2.0,10.0,-1.0745787567701766
4.0,0.5,0.5,2.6666666666666665,1.0,-1.1370492192331492
4.0,0.5,0.5,2.6666666666666665,2.154434690031884,-1.1360338143745303
4.0,0.5,0.5,2.6666666666666665,4.641588833612778,-1.135557295737195
4.0,0.5,0.5,2.6666666666666665,10.0,-1.1353359098905447
4.0,0.5,0.5,3.333333333333333,1.0,-1.192186285504754
4.0,0.5,0.5,3.333333333333333,2.154434690031884,-1.1910827334904206
4.0,0.5,0.5,3.333333333333333,4.641588833612778,-1.1905562142838462
4.0,0.5,0.5,3.333333333333333,10.0,-1.1903115925612737
4.0,0.5,0.5,4.0,1.0,-1.242287722766334
4.0,0.5,0.5,4.0,2.154434690031884,-1.2410832944506227
4.0,0.5,0.5,4.0,4.641588833612778,-1.240522996416284
4.0,0.5,0.5,4.0,10.0,-1.2402620309831227
4.0,0.5,0.8333333333333333,2.0,1.0,0.8960007668979277
4.0,0.5,0.8333333333333333,2.0,2.154434690031884,0.8976429735051162
4.0,0.5,0.8333333333333333,2.0,4.641588833612778,0.8987189041091729
4.0,0.5,0.8333333333333333,2.0,10.0,0.8991221610059404
4.0,0.5,0.8333333333333333,2.6666666666666665,1.0,0.7964184243914105
4.0,0.5,0.8333333333333333,2.6666666666666665,2.154434690031884,0.7996952441882896
4.0,0.5,0.8333333333333333,2.6666666666666665,4.641588833612778,0.8012120338776705
4.0,0.5,0.8333333333333333,2.6666666666666665,10.0,0.8019151916920131
4.0,0.5,0.8333333333333333,3.333333333333333,1.0,0.6766076143527022
4.0,0.5,0.8333333333333333,3.333333333333333,2.154434690031884,0.6810672304432167
4.0,0.5,0.8333333333333333,3.333333333333333,4.641588833612778,0.6831365009496609
4.0,0.5,0.8333333333333333,3.333333333333333,10.0,0.6840968043213875
4.0,0.5,0.8333333333333333,4.0,1.0,0.5479461759166468
4.0,0.5,0.8333333333333333,4.0,2.154434690031884,0.5534138839957738
4.0,0.5,0.8333333333333333,4.0,4.641588833612778,0.5559555710260338
4.0,0.5,0.8333333333333333,4.0,10.0,0.5571361224257492
4.0,0.5,1.1666666666666665,2.0,1.0,-21.203331909083374
4.0,0.5,1.1666666666666665,2.0,2.154434690031884,-21.49899812398883
4.0,0.5,1.1666666666666665,2.0,4.641588833612778,-21.637812098608435
4.0,0.5,1.1666666666666665,2.0,10.0,-21.70258743124515
4.0,0.5,1.1666666666666665,2.6666666666666665,1.0,-13.622754964831522
4.0,0.5,1.1666666666666665,2.6666666666666665,2.154434690031884,-13.873091986120865
4.0,0.5,1.1666666666666665,2.6666666666666665,4.641588833612778,-13.99097406930905
4.0,0.5,1.1666666666666665,2.6666666666666665,10.0,-14.046058111644669
4.0,0.5,1.1666666666666665,3.333333333333333,1.0,-8.643289004683348
4.0,0.5,1.1666666666666665,3.333333333333333,2.154434690031884,-8.846404707743606
4.0,0.5,1.1666666666666665,3.333333333333333,4.641588833612778,-8.942289153877416
4.0,0.5,1.1666666666666665,3.333333333333333,10.0,-8.987146203654438
4.0,0.5,1.1666666666666665,4.0,1.0,-5.321100179477103
4.0,0.5,1.1666666666666665,4.0,2.154434690031884,-5.480170381823867
4.0,0.5,1.1666666666666665,4.0,4.641588833612778,-5.555452452165121
4.0,0.5,1.1666666666666665,4.0,10.0,-5.590712796377781
4.0,0.5,1.5,2.0,1.0,-597.4844815472186
4.0,0.5,1.5,2.0,2.154434690031884,-607.6240805335347
4.0,0.5,1.5,2.0,4.641588833612778,-612.3972418470389
4.0,0.5,1.5,2.0,10.0,-614.6291647098694
4.0,0.5,1.5,2.6666666666666665,1.0,-399.0581746650215
4.0,0.5,1.5,2.6666666666666665,2.154434690031884,-408.0554960634148
4.0,0.5,1.5,2.6666666666666665,4.641588833612778,-412.1700884284017
4.0,0.5,1.5,2.6666666666666665,10.0,-414.0561061610339
4.0,0.5,1.5,3.333333333333333,1.0,-272.99629309560703
4.0,0.5,1.5,3.333333333333333,2.154434690031884,-279.2547305841739
4.0,0.5,1.5,3.333333333333333,4.641588833612778,-282.27446844094055
4.0,0.5,1.5,3.333333333333333,10.0,-284.23917548584717
4.0,0.5,1.5,4.0,1.0,-188.6318194926072
4.0,0.5,1.5,4.0,2.154434690031884,-193.36687925645157
4.0,0.5,1.5,4.0,4.641588833612778,-195.82133905874693
4.0,0.5,1.5,4.0,10.0,-196.97401604456994
4.0,0.8333333333333333,0.5,2.0,1.0,-1.143016645206015
4.0,0.8333333333333333,0.5,2.0,2.154434690031884,-1.1417539380508037
4.0,0.8333333333333333,0.5,2.0,4.641588833612778,-1.1411663706692825
4.0,0.8333333333333333,0.5,2.0,10.0,-1.1409467268350433
4.0,0.8333333333333333,0.5,2.6666666666666665,1.0,-1.1981487326353704
4.0,0.8333333333333333,0.5,2.6666666666666665,2.154434690031884,-1.1966679823628863
4.0,0.8333333333333333,0.5,2.6666666666666665,4.641588833612778,-1.195977429892595
4.0,0.8333333333333333,0.5,2.6666666666666665,10.0,-1.195656674390602
4.0,0.8333333333333333,0.5,3.333333333333333,1.0,-1.2474094060774625
4.0,0.8333333333333333,0.5,3.333333333333333,2.154434690031884,-1.2458256710500435
4.0,0.8333333333333333,0.5,3.333333333333333,4.641588833612778,-1.2450878684954003
4.0,0.8333333333333333,0.5,3.333333333333333,10.0,-1.244744826808179
4.0,0.8333333333333333,0.5,4.0,1.0,-1.291352629625849
4.0,0.8333333333333333,0.5,4.0,2.154434690031884,-1.2896616637530771
4.0,0.8333333333333333,0.5,4.0,4.641588833612778,-1.288873532832798
4.0,0.8333333333333333,0.5,4.0,10.0,-1.288507009910798
4.0,0.8333333333333333,0.8333333333333333,2.0,1.0,0.7630358028328927
4.0,0.8333333333333333,0.8333333333333333,2.0,2.154434690031884,0.7674861842274677
4.0,0.8333333333333333,0.8333333333333333,2.0,4.641588833612778,0.7695478773717017
4.0,0.8333333333333333,0.8333333333333333,2.0,10.0,0.7705039419273414
4.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,1.0,0.6323328977695544
4.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,2.154434690031884,0.6386028553812269
4.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,4.641588833612778,0.6415144927043896
4.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,10.0,0.6428662211255416
4.0,0.8333333333333333,0.8333333333333333,3.333333333333333,1.0,0.49562394086175454
4.0,0.8333333333333333,0.8333333333333333,3.333333333333333,2.154434690031884,0.5033872782699832
4.0,0.8333333333333333,0.8333333333333333,3.333333333333333,4.641588833612778,0.5069995292962564
4.0,0.8333333333333333,0.8333333333333333,3.333333333333333,10.0,0.5086780427886932
4.0,0.8333333333333333,0.8333333333333333,4.0,1.0,0.35971939985288215
4.0,0.8333333333333333,0.8333333333333333,4.0,2.154434690031884,0.3685251570745872
4.0,0.8333333333333333,0.8333333333333333,4.0,4.641588833612778,0.3726319584668293
4.0,0.8333333333333333,0.8333333333333333,4.0,10.0,0.37454436636931787
4.0,0.8333333333333333,1.1666666666666665,2.0,1.0,-11.962940184185868
4.0,0.8333333333333333,1.1666666666666665,2.0,2.154434690031884,-12.206646363553919
4.0,0.8333333333333333,1.1666666666666665,2.0,4.641588833612778,-12.347249541278897
4.0,0.8333333333333333,1.1666666666666665,2.0,10.0,-12.403301764381341
4.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,1.0,-7.293551036369715
4.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,2.154434690031884,-7.538033291368459
4.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,4.641588833612778,-7.6541983341930475
4.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,10.0,-7.708695597299517
4.0,0.8333333333333333,1.1666666666666665,3.333333333333333,1.0,-4.302460697773695
4.0,0.8333333333333333,1.1666666666666665,3.333333333333333,2.154434690031884,-4.4981578182206245
4.0,0.8333333333333333,1.1666666666666665,3.333333333333333,4.641588833612778,-4.591614428148657
4.0,0.8333333333333333,1.1666666666666665,3.333333333333333,10.0,-4.635567943460296
4.0,0.8333333333333333,1.1666666666666665,4.0,1.0,-2.313924665142352
4.0,0.8333333333333333,1.1666666666666665,4.0,2.154434690031884,-2.4606890938494583
4.0,0.8333333333333333,1.1666666666666665,4.0,4.641588833612778,-2.532493719368856
4.0,0.8333333333333333,1.1666666666666665,4.0,10.0,-2.5663321926563025
4.0,0.8333333333333333,1.5,2.0,1.0,-376.3299230828703
4.0,0.8333333333333333,1.5,2.0,2.154434690031884,-390.5849313355583
4.0,0.8333333333333333,1.5,2.0,4.641588833612778,-395.5717048276967
4.0,0.8333333333333333,1.5,2.0,10.0,-397.9243756493883
4.0,0.8333333333333333,1.5,2.6666666666666665,1.0,-249.16460663679476
4.0,0.8333333333333333,1.5,2.6666666666666665,2.154434690031884,-258.2020154973188
4.0,0.8333333333333333,1.5,2.6666666666666665,4.641588833612778,-262.28920921602105
4.0,0.8333333333333333,1.5,2.6666666666666665,10.0,-263.75358687093814
4.0,0.8333333333333333,1.5,3.333333333333333,1.0,-168.34207769931177
4.0,0.8333333333333333,1.5,3.333333333333333,2.154434690031884,-175.20699966980803
4.0,0.8333333333333333,1.5,3.333333333333333,4.641588833612778,-178.75262808051795
4.0,0.8333333333333333,1.5,3.333333333333333,10.0,-181.1507767462407
4.0,0.8333333333333333,1.5,4.0,1.0,-115.85117442500056
4.0,0.8333333333333333,1.5,4.0,2.154434690031884,-120.79243854757793
4.0,0.8333333333333333,1.5,4.0,4.641588833612778,-123.07131570111552
4.0,0.8333333333333333,1.5,4.0,10.0,-124.72491093778059
4.0,1.1666666666666665,0.5,2.0,1.0,-1.2060763153007064
4.0,1.1666666666666665,0.5,2.0,2.154434690031884,-1.2045509159519208
4.0,1.1666666666666665,0.5,2.0,4.641588833612778,-1.2038405863466832
4.0,1.1666666666666665,0.5,2.0,10.0,-1.2035103688136073
4.0,1.1666666666666665,0.5,2.6666666666666665,1.0,-1.2550414276611481
4.0,1.1666666666666665,0.5,2.6666666666666665,2.154434690031884,-1.2533383833049534
4.0,1.1666666666666665,0.5,2.6666666666666665,4.641588833612778,-1.2525446865451335
4.0,1.1666666666666665,0.5,2.6666666666666665,10.0,-1.2521755888842057
4.0,1.1666666666666665,0.5,3.333333333333333,1.0,-1.2981285163224046
4.0,1.1666666666666665,0.5,3.333333333333333,2.154434690031884,-1.2962379612388677
4.0,1.1666666666666665,0.5,3.333333333333333,4.641588833612778,-1.2953562687415117
4.0,1.1666666666666665,0.5,3.333333333333333,10.0,-1.294946117971195
4.0,1.1666666666666665,0.5,4.0,1.0,-1.3368791201260581
4.0,1.1666666666666665,0.5,4.0,2.154434690031884,-1.3349296057036621
4.0,1.1666666666666665,0.5,4.0,4.641588833612778,-1.3339798290565605
4.0,1.1666666666666665,0.5,4.0,10.0,-1.3335378832382467
4.0,1.1666666666666665,0.8333333333333333,2.0,1.0,0.5918499241839565
4.0,1.1666666666666665,0.8333333333333333,2.0,2.154434690031884,0.5986955346035385
4.0,1.1666666666666665,0.8333333333333333,2.0,4.641588833612778,0.601876305643944
4.0,1.1666666666666665,0.8333333333333333,2.0,10.0,0.6033536864761977
4.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,1.0,0.44645304007553144
4.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,2.154434690031884,0.4553335306835429
4.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,4.641588833612778,0.4595324927914498
4.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,10.0,0.4614945529339616
4.0,1.1666666666666665,0.8333333333333333,3.333333333333333,1.0,0.3047528686630442
4.0,1.1666666666666665,0.8333333333333333,3.333333333333333,2.154434690031884,0.315225045690379
4.0,1.1666666666666665,0.8333333333333333,3.333333333333333,4.641588833612778,0.3201266655851981
4.0,1.1666666666666665,0.8333333333333333,3.333333333333333,10.0,0.3224077464044004
4.0,1.1666666666666665,0.8333333333333333,4.0,1.0,0.1690634775067139
4.0,1.1666666666666665,0.8333333333333333,4.0,2.154434690031884,0.18066397292360958
4.0,1.1666666666666665,0.8333333333333333,4.0,4.641588833612778,0.18599986655037803
4.0,1.1666666666666665,0.8333333333333333,4.0,10.0,0.18837298267333302
4.0,1.1666666666666665,1.1666666666666665,2.0,1.0,-6.357392129609412
4.0,1.1666666666666665,1.1666666666666665,2.0,2.154434690031884,-6.58966751350308
4.0,1.1666666666666665,1.1666666666666665,2.0,4.641588833612778,-6.703504728953121
4.0,1.1666666666666665,1.1666666666666665,2.0,10.0,-6.756770922201251
4.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,1.0,-3.5306868538708747
4.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,2.154434690031884,-3.72839501014007
4.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,4.641588833612778,-3.8227766444813778
4.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,10.0,-3.867290904868084
4.0,1.1666666666666665,1.1666666666666665,3.333333333333333,1.0,-1.7389278776907826
4.0,1.1666666666666665,1.1666666666666665,3.333333333333333,2.154434690031884,-1.893170880695545
4.0,1.1666666666666665,1.1666666666666665,3.333333333333333,4.641588833612778,-1.9665485367289164
4.0,1.1666666666666665,1.1666666666666665,3.333333333333333,10.0,-2.0017788493169797
4.0,1.1666666666666665,1.1666666666666665,4.0,1.0,-0.58588653063376
4.0,1.1666666666666665,1.1666666666666665,4.0,2.154434690031884,-0.7002912468391842
4.0,1.1666666666666665,1.1666666666666665,4.0,4.641588833612778,-0.7523067592953196
4.0,1.1666666666666665,1.1666666666666665,4.0,10.0,-0.7787804347482308
4.0,1.1666666666666665,1.5,2.0,1.0,-236.7998454201713
4.0,1.1666666666666665,1.5,2.0,2.154434690031884,-245.9269811530315
4.0,1.1666666666666665,1.5,2.0,4.641588833612778,-250.26569848497002
4.0,1.1666666666666665,1.5,2.0,10.0,-252.3141369969173
4.0,1.1666666666666665,1.5,2.6666666666666665,1.0,-156.12082228200606
4.0,1.1666666666666665,1.5,2.6666666666666665,2.154434690031884,-163.40684589701513
4.0,1.1666666666666665,1.5,2.6666666666666665,4.641588833612778,-166.92891852735323
4.0,1.1666666666666665,1.5,2.6666666666666665,10.0,-168.2175354025243
4.0,1.1666666666666665,1.5,3.333333333333333,1.0,-104.85047530661357
4.0,1.1666666666666665,1.5,3.333333333333333,2.154434690031884,-110.56114986663037
4.0,1.1666666666666665,1.5,3.333333333333333,4.641588833612778,-113.34505187053622
4.0,1.1666666666666665,1.5,3.333333333333333,10.0,-114.66732293121963
4.0,1.1666666666666665,1.5,4.0,1.0,-71.45545291934319
4.0,1.1666666666666665,1.5,4.0,2.154434690031884,-75.86993006197224
4.0,1.1666666666666665,1.5,4.0,4.641588833612778,-78.03332169268404
4.0,1.1666666666666665,1.5,4.0,10.0,-79.06343188518737
4.0,1.5,0.5,2.0,1.0,-1.265341418875121
4.0,1.5,0.5,2.0,2.154434690031884,-1.2637814928607618
4.0,1.5,0.5,2.0,4.641588833612778,-1.2630546552122186
4.0,1.5,0.5,2.0,10.0,-1.2627166838650639
4.0,1.5,0.5,2.6666666666666665,1.0,-1.307498200734067
4.0,1.5,0.5,2.6666666666666665,2.154434690031884,-1.305653701991767
4.0,1.5,0.5,2.6666666666666665,4.641588833612778,-1.304793475020925
4.0,1.5,0.5,2.6666666666666665,10.0,-1.3043933064241187
4.0,1.5,0.5,3.333333333333333,1.0,-1.3457564242756241
4.0,1.5,0.5,3.333333333333333,2.154434690031884,-1.3437028012132664
4.0,1.5,0.5,3.333333333333333,4.641588833612778,-1.3427441581415835
4.0,1.5,0.5,3.333333333333333,10.0,-1.3422980433988143
4.0,1.5,0.5,4.0,1.0,-1.3802039246535114
4.0,1.5,0.5,4.0,2.154434690031884,-1.37798048588177
4.0,1.5,0.5,4.0,4.641588833612778,-1.3771370193864167
4.0,1.5,0.5,4.0,10.0,-1.376654127119369
4.0,1.5,0.8333333333333333,2.0,1.0,0.400356222243465
4.0,1.5,0.8333333333333333,2.0,2.154434690031884,0.4090728922526945
4.0,1.5,0.8333333333333333,2.0,4.641588833612778,0.41314742161534246
4.0,1.5,0.8333333333333333,2.0,10.0,0.41504212591213474
4.0,1.5,0.8333333333333333,2.6666666666666665,1.0,0.253064898113205
4.0,1.5,0.8333333333333333,2.6666666666666665,2.154434690031884,0.2639638587199572
4.0,1.5,0.8333333333333333,2.6666666666666665,4.641588833612778,0.2683809117494296
4.0,1.5,0.8333333333333333,2.6666666666666665,10.0,0.27073025437310005
4.0,1.5,0.8333333333333333,3.333333333333333,1.0,0.11296922635538997
4.0,1.5,0.8333333333333333,3.333333333333333,2.154434690031884,0.12544462306962112
4.0,1.5,0.8333333333333333,3.333333333333333,4.641588833612778,0.13127446936316833
4.0,1.5,0.8333333333333333,3.333333333333333,10.0,0.1339990247746351
4.0,1.5,0.8333333333333333,4.0,1.0,-0.01886423833306128
4.0,1.5,0.8333333333333333,4.0,2.154434690031884,-0.005277694609960193
4.0,1.5,0.8333333333333333,4.0,4.641588833612778,0.0010871486936281372
4.0,1.5,0.8333333333333333,4.0,10.0,0.004059262514829909
4.0,1.5,1.1666666666666665,2.0,1.0,-3.0221497003488453
4.0,1.5,1.1666666666666665,2.0,2.154434690031884,-3.200728157577384
4.0,1.5,1.1666666666666665,2.0,4.641588833612778,-3.2863826671992165
4.0,1.5,1.1666666666666665,2.0,10.0,-3.326753325166573
4.0,1.5,1.1666666666666665,2.6666666666666665,1.0,-1.315669944126907
4.0,1.5,1.1666666666666665,2.6666666666666665,2.154434690031884,-1.4583234336583888
4.0,1.5,1.1666666666666665,2.6666666666666665,4.641588833612778,-1.5277027743070022
4.0,1.5,1.1666666666666665,2.6666666666666665,10.0,-1.5604278755683874
4.0,1.5,1.1666666666666665,3.333333333333333,1.0,-0.27426792571415115
4.0,1.5,1.1666666666666665,3.333333333333333,2.154434690031884,-0.3822202958288008
4.0,1.5,1.1666666666666665,3.333333333333333,4.641588833612778,-0.4354787108055562
4.0,1.5,1.1666666666666665,3.333333333333333,10.0,-0.4604309712378838
4.0,1.5,1.1666666666666665,4.0,1.0,0.3586183983907726
4.0,1.5,1.1666666666666665,4.0,2.154434690031884,0.28132431723395757
4.0,1.5,1.1666666666666665,4.0,4.641588833612778,0.24514443513049888
4.0,1.5,1.1666666666666665,4.0,10.0,0.22736587228250926
4.0,1.5,1.5,2.0,1.0,-149.92520353381303
4.0,1.5,1.5,2.0,2.154434690031884,-157.0210790776042
4.0,1.5,1.5,2.0,4.641588833612778,-160.45452200405154
4.0,1.5,1.5,2.0,10.0,-162.07475316102173
4.0,1.5,1.5,2.6666666666666665,1.0,-98.15800859882577
4.0,1.5,1.5,2.6666666666666665,2.154434690031884,-103.91649983373026
4.0,1.5,1.5,2.6666666666666665,4.641588833612778,-106.73465393445437
4.0,1.5,1.5,2.6666666666666665,10.0,-108.12265487482748
4.0,1.5,1.5,3.333333333333333,1.0,-65.39137706542725
4.0,1.5,1.5,3.333333333333333,2.154434690031884,-70.03963596777442
4.0,1.5,1.5,3.333333333333333,4.641588833612778,-72.27413356522582
4.0,1.5,1.5,3.333333333333333,10.0,-73.34149422102651
4.0,1.5,1.5,4.0,1.0,-44.005865972823315
4.0,1.5,1.5,4.0,2.154434690031884,-47.49306258088049
